id,author,average_word_length,standard_deviation_of_word_length,vocabulary_richness_measures,K_vocabulary_richness,R_vocabulary_richness,C_vocabulary_richness,H_vocabulary_richness,S_vocabulary_richness,k_vocabulary_richness,LN_vocabulary_richness,entropy,average_word_length,stddev_of_word_length,total_number_of_characters,frequency_of_alpha_characters,frequency_of_uppercase_characters,frequency_of_lowercase_characters,frequency_of_special_characters,frequency_of_digital_characters,frequency_of_whitespace_character,alpha_chars_ratio,uppercase_chars_ratio,lowercase_chars_ratio,special_chars_ratio,digital_chars_ratio,whitespace_chars_ratio,total_number_of_sentences,average_number_of_words_per_sentence,frequency_of_noun,frequency_of_proper_noun,frequency_of_pronoun,frequency_of_ordinal_adjectives,frequency_of_comparative_adjectives,frequency_of_superlative_adjectives,frequency_of_adverbs,frequency_of_comparative_adverbs,frequency_of_superlative_adverbs,frequency_of_modal_auxiliary,frequency_of_base_form_verb,frequency_of_past_verb,frequency_of_present_participle_verb,frequency_of_past_participle_verb,frequency_of_particle,frequency_of_wh_words,frequency_of_conjunction,frequency_of_numerical_word,frequency_of_determiner,frequency_of_existential_there,frequency_of_existential_to,frequency_of_preposition,frequency_of_genitive_marker,frequency_of_quotation,frequency_of_comma,frequency_of_terminator,total_number_of_words,total_number_of_distinct_words
47,Charles_Dickens,8.761696,0.441429,5.332087,0.329645,8.515155,9.242182,9.917304,7.682655,9.755359,10.083455,9.569843,8.761696,0.441429,8.696908,8.387576,3.106977,7.993376,2.150974,0,9.374556,9.644315,2.251131,9.191057,1.314392,0,9.198204,2.569444,0.459586,8.401015,2.681818,3.317308,1.843687,1.052632,2.105263,4.379562,3.076923,0,2.758621,4.84375,4.390244,2.765957,4.307692,0.555556,4,4.666667,0.402299,7.201835,0.769231,2.467532,4.655172,1.851852,0,3.677812,1.694915,9.418027,8.561151
48,Charles_Dickens,8.79281,0.874054,5.378382,0.274468,8.566401,9.253844,9.910008,7.576315,9.764125,10.090851,9.638501,8.79281,0.874054,8.678859,8.369743,3.525581,7.907572,2.224026,0,9.289268,9.643821,2.559738,9.1113,1.361858,0,9.133483,3.472222,0.338771,8.527919,3.166667,2.836538,1.923848,1.052632,1.578947,4.817518,3.076923,0,3.103448,5.703125,2.03252,2.765957,3.384615,0.555556,4.666667,4.133333,0.287356,6.146789,0.769231,3.116883,4.310345,4.444444,0,3.556231,3.220339,9.368346,8.589928
49,Charles_Dickens,8.54645,0.794049,5.190336,0.256314,8.273155,9.202569,9.912091,6.671414,9.711016,10.088748,9.580433,8.54645,0.794049,8.498376,8.118591,3.423256,7.669728,2.345779,0,9.317697,9.553103,2.53823,9.024937,1.466919,0,9.355972,4.097222,0.280683,7.309645,3.090909,3.846154,2.124248,1.578947,2.105263,4.890511,2.307692,0,4.310345,7.421875,1.626016,2.978723,4,0,6,4.6,0.057471,5.275229,0.769231,3.116883,4.051724,4.074074,0,3.282675,3.559322,9.382541,8.302158
50,Charles_Dickens,8.523444,0.133823,5.100385,0.291069,8.12979,9.17726,9.912091,7.128532,9.684326,10.088748,9.509123,8.523444,0.133823,8.48514,8.115619,3.386047,7.672738,2.256494,0,9.331912,9.564503,2.514559,9.042565,1.413283,0,9.384854,3.958333,0.290158,6.928934,3.121212,4.375,1.923848,2.631579,3.684211,4.525547,3.076923,1.666667,5.172414,7.265625,1.544715,2.765957,3.846154,0,5.833333,5.466667,0,5.045872,0,2.987013,4.224138,4.444444,0,3.343465,3.050847,9.382541,8.158273
51,Charles_Dickens,8.535951,1.44131,5.120863,0.251418,8.17478,9.183585,9.916256,7.162888,9.693001,10.08447,9.573233,8.535951,1.44131,8.515221,8.175063,3.265116,7.752521,2.102273,0,9.360341,9.600531,2.416186,9.104306,1.31204,0,9.380217,3.194444,0.361395,6.395939,3.075758,4.759615,1.883768,2.105263,3.157895,4.817518,5.384615,1.666667,4.482759,6.875,2.682927,1.914894,4.461538,0,6.166667,5.8,0.057471,4.724771,0,2.857143,4.784483,3.703704,0,3.25228,1.694915,9.41093,8.215827
52,Charles_Dickens,8.673339,1.138714,5.257561,0.269134,8.268619,9.216769,9.875087,6.849786,9.708124,10.126524,9.545525,8.673339,1.138714,8.420166,8.10373,3.106977,7.705856,2.191558,0,9.061834,9.624196,2.325117,9.151672,1.383208,0,9.183586,2.916667,0.391872,7.15736,3.015152,4.663462,1.563126,2.105263,2.631579,4.160584,5.384615,1.666667,2.413793,4.921875,3.98374,1.489362,3.846154,1.111111,3.5,5.4,0.45977,4.587156,0,2.467532,5.474138,4.814815,0,3.829787,2.033898,9.134138,8.18705
53,Charles_Dickens,8.848532,0.913368,5.506731,0.306445,8.565776,9.280599,9.844745,7.510634,9.760571,10.157702,9.530219,8.848532,0.913368,8.404524,8.082925,3.190698,7.671233,2.426948,0,8.862829,9.617353,2.392213,9.127501,1.534623,0,8.998599,3.611111,0.315603,7.48731,3.045455,4.471154,1.322645,3.157895,0.526316,4.014599,4.615385,0,0.689655,3.90625,3.902439,2.340426,3.384615,1.111111,3.166667,4.866667,0.574713,4.954128,0.769231,2.597403,5.301724,4.444444,0,4.133739,3.389831,8.935415,8.388489
54,Charles_Dickens,8.819627,1.574662,5.690307,0.385509,8.840776,9.328025,9.841462,7.605955,9.80883,10.16111,9.546834,8.819627,1.574662,8.374444,8.002675,3.032558,7.615535,2.646104,0,8.877043,9.556067,2.281818,9.093784,1.679212,0,9.045425,3.888889,0.291877,8.020305,2.80303,4.086538,1.262525,3.684211,0.526316,3.284672,1.538462,0,2.068966,5.078125,2.926829,3.191489,3.384615,2.222222,2.333333,4.6,0.574713,6.009174,0.769231,1.948052,5.172414,2.962963,0,4.133739,3.559322,8.914123,8.647482
55,Charles_Dickens,8.69894,0.192465,5.545868,0.319749,8.74235,9.295048,9.8815,5.984776,9.793708,10.119926,9.564271,8.69894,0.192465,8.467092,8.108188,3.386047,7.665212,2.443182,0,9.09737,9.576113,2.519918,9.052949,1.533472,0,9.168515,3.819444,0.300322,7.715736,3.015152,4.375,1.362725,3.157895,1.052632,3.722628,3.076923,0,3.103448,6.5625,1.138211,3.617021,3.846154,1.111111,2.5,4.8,0.229885,5.963303,1.538462,2.337662,5.086207,5.555556,10,3.799392,2.20339,9.176721,8.676259
56,Charles_Dickens,8.457729,3.145502,5.036359,0.291417,8.042884,9.159638,9.917304,7.0207,9.668209,10.083455,9.41749,8.457729,3.145502,8.452653,8.078466,3.134884,7.675749,2.232143,0,9.339019,9.557315,2.336984,9.080873,1.403406,0,9.428102,3.819444,0.299678,7.309645,2.651515,6.105769,1.442886,1.578947,1.578947,4.379562,2.307692,0,5.689655,8.046875,1.707317,3.617021,4.153846,1.666667,3.5,4.133333,0.172414,6.055046,0.769231,1.558442,5.344828,4.814815,0,3.31307,2.20339,9.418027,8.086331
57,Charles_Dickens,8.410217,0.097391,5.239271,0.269537,8.348017,9.21603,9.911042,6.448774,9.724723,10.089763,9.49521,8.410217,0.097391,8.384069,8.030911,3.069767,7.638115,2.077922,0,9.296375,9.578769,2.307165,9.110274,1.317131,0,9.461823,3.75,0.302775,6.928934,2.757576,6.442308,1.462926,1.052632,1.052632,5.036496,2.307692,0,4.827586,7.34375,2.520325,3.617021,4.615385,0.555556,3.833333,4.4,0.172414,5.458716,0.769231,1.688312,5.387931,4.814815,0,3.617021,2.542373,9.375444,8.374101
58,Charles_Dickens,8.376366,0.737323,5.162996,0.278667,8.251311,9.195818,9.919373,6.337863,9.707401,10.08128,9.498584,8.376366,0.737323,8.403321,8.032397,2.64186,7.708866,2.094156,0,9.38877,9.558599,1.98101,9.173591,1.32438,0,9.534003,3.888889,0.292596,7.005076,2.636364,6.826923,1.583166,1.052632,1.578947,5.036496,0,0,5.172414,7.109375,4.552846,2.12766,4.307692,0.555556,3.833333,3.933333,0.287356,5.412844,0.769231,2.207792,5.517241,1.481481,0,3.525836,2.711864,9.432221,8.302158
59,Charles_Dickens,8.386096,0.089685,5.139034,0.274064,8.182079,9.187808,9.90896,6.922203,9.693935,10.091939,9.471949,8.386096,0.089685,8.361208,7.975925,2.362791,7.696824,2.199675,0,9.317697,9.539196,1.78067,9.205394,1.398118,0,9.509456,3.333333,0.340031,7.182741,2.681818,6.778846,1.663327,1.052632,3.157895,4.452555,0.769231,0,3.448276,6.015625,6.341463,1.489362,4.307692,0,2.666667,3.6,0.402299,5.275229,0.769231,3.246753,5.431034,1.481481,0,3.951368,1.186441,9.361249,8.201439
60,Charles_Dickens,8.00253,0.033881,4.704778,0.258826,7.513372,9.061105,9.917304,6.507333,9.564219,10.083383,9.305784,8.00253,0.033881,8.098905,7.640065,2.176744,7.386723,2.199675,0,9.374556,9.433459,1.69359,9.120645,1.443401,0,9.877364,3.541667,0.309877,6.294416,2.363636,8.365385,1.883768,2.631579,3.157895,5.255474,3.076923,0,4.482759,6.71875,6.99187,0.425532,3.538462,1.111111,3.833333,3.333333,0.689655,4.174312,0.769231,3.116883,5.689655,0.740741,0,3.829787,1.525424,9.418027,7.553957
61,Charles_Dickens,7.879107,0.074006,4.653345,0.274134,7.386272,9.042911,9.900574,7.316143,9.537077,10.100422,9.260957,7.879107,0.074006,7.93286,7.466191,2.269767,7.195544,2.118506,0,9.296375,9.411721,1.802929,9.070552,1.419234,0,10,3.472222,0.309787,6.243655,2.212121,8.894231,1.863727,3.684211,2.105263,5.547445,3.076923,0,3.793103,6.640625,6.910569,1.276596,2.461538,1.666667,3.666667,4.133333,0.632184,3.899083,0,2.987013,5.474138,0.37037,0,3.708207,1.864407,9.304471,7.381295
62,Charles_Dickens,7.935132,0.601733,4.658114,0.270471,7.368443,9.043087,9.891072,7.736546,9.532769,10.110138,9.293734,7.935132,0.601733,7.930454,7.488483,2.251163,7.221135,2.077922,0,9.211087,9.442685,1.788694,9.105582,1.392468,0,9.911287,3.333333,0.322842,6.319797,2.227273,7.740385,1.963928,3.157895,0.526316,5.620438,4.615385,0,3.793103,6.5625,6.666667,2.340426,2.307692,2.222222,3.166667,4.733333,0.574713,3.302752,0,3.506494,5.775862,1.481481,0,3.586626,1.864407,9.240596,7.338129
63,Charles_Dickens,8.069035,0.012616,4.782313,0.272212,7.567799,9.0814,9.89212,8.631775,9.573648,10.10905,9.355243,8.069035,0.012616,8.039947,7.622232,2.716279,7.281349,2.037338,0.058997,9.225302,9.480455,2.128869,9.056464,1.346679,0.057549,9.791373,3.055556,0.357135,6.269036,2.545455,7.115385,1.863727,2.631579,1.052632,5.328467,3.076923,0,3.448276,6.25,7.154472,2.978723,2.307692,1.111111,2.5,5.333333,0.574713,3.715596,0.769231,4.155844,5.301724,1.481481,0,3.556231,1.016949,9.247693,7.539568
64,Charles_Dickens,8.32255,1.923843,4.896665,0.316969,7.665026,9.111765,9.862164,5.957445,9.591331,10.139793,9.319093,8.32255,1.923843,8.109734,7.700996,3.181395,7.285865,2.280844,0,9.076048,9.495992,2.471942,8.984101,1.494664,0,9.550083,2.361111,0.466695,7.969543,2.530303,3.942308,1.743487,0.526316,3.157895,4.379562,4.615385,0,5.689655,7.421875,1.707317,3.191489,1.846154,0.555556,3.333333,5.8,0.172414,5.137615,0.769231,2.857143,4.655172,1.111111,0,4.741641,1.016949,9.048971,7.553957
65,Charles_Dickens,8.44054,0.108355,5.209601,0.351131,8.209084,9.204109,9.880438,6.801091,9.697339,10.121014,9.410625,8.44054,0.108355,8.275779,7.903106,2.660465,7.574891,2.199675,0,9.161336,9.549682,2.025707,9.153086,1.412551,0,9.446399,2.847222,0.394567,7.893401,2.272727,4.278846,1.823647,0.526316,1.578947,4.817518,5.384615,0,3.965517,7.578125,1.869919,5.744681,2.769231,0.555556,2.833333,5.4,0.114943,6.009174,0.769231,2.207792,4.655172,1.111111,0,4.468085,1.864407,9.169624,8.143885
66,Charles_Dickens,8.682806,0.187643,5.479321,0.31678,8.617387,9.276792,9.875087,7.708542,9.771325,10.126524,9.547169,8.682806,0.187643,8.437011,8.097786,3.125581,7.696824,2.256494,0,9.132907,9.597925,2.334373,9.122697,1.421345,0,9.237116,4.027778,0.283688,7.918782,2.878788,4.230769,1.482966,1.052632,0,3.722628,2.307692,0,1.551724,6.71875,3.333333,7.021277,3.384615,0,2.166667,4.4,0.172414,6.46789,0.769231,1.688312,4.784483,0.740741,0,4.43769,2.881356,9.134138,8.532374
67,Charles_Dickens,8.690934,0.191117,5.256288,0.306299,8.23124,9.215001,9.863253,7.422386,9.700502,10.138706,9.496654,8.690934,0.191117,8.382866,8.038342,2.753488,7.696824,2.321429,0,9.040512,9.589008,2.069752,9.181611,1.471694,0,9.20274,4.375,0.259671,7.309645,2.954545,4.855769,1.342685,1.578947,0.526316,5.036496,0.769231,0,2.068966,6.015625,3.98374,7.659574,3.692308,0.555556,1.833333,4.533333,0.114943,6.513761,0.769231,1.298701,4.353448,1.111111,0,4.49848,3.220339,9.056068,8.115108
68,Charles_Dickens,8.66661,1.140468,5.096521,0.339141,8.018486,9.171705,9.876163,7.147923,9.66116,10.125437,9.384042,8.66661,1.140468,8.427385,8.087383,2.976744,7.710372,2.248377,0,9.132907,9.596554,2.22575,9.149183,1.41785,0,9.247702,4.305556,0.26531,7.664975,2.863636,4.615385,1.202405,2.105263,1.578947,4.744526,0,0,2.068966,4.296875,5.853659,5.106383,3.538462,0.555556,1.666667,4.733333,0.229885,6.926606,2.307692,1.688312,5.474138,0.740741,0,4.285714,2.542373,9.141235,7.942446
69,Charles_Dickens,8.721845,0.200076,4.983357,0.368946,7.849576,9.139499,9.879362,6.937457,9.628776,10.122102,9.354957,8.721845,0.200076,8.482734,8.161688,2.604651,7.845853,2.207792,0,9.140014,9.621528,1.934823,9.249207,1.383175,0,9.194474,3.888889,0.296057,8.553299,2.681818,3.75,1.442886,2.631579,2.105263,4.744526,0.769231,1.666667,1.724138,3.828125,4.715447,4.468085,3.538462,0.555556,2.166667,4.466667,0.45977,7.33945,2.307692,1.558442,5.215517,1.851852,0,4.194529,2.881356,9.162527,7.784173
70,Charles_Dickens,8.676035,0.471457,5.008544,0.320192,7.956136,9.149776,9.902671,7.396018,9.650797,10.098319,9.447531,8.676035,0.471457,8.55974,8.261257,2.883721,7.901551,2.012987,0,9.289268,9.651294,2.122852,9.231067,1.249782,0,9.260555,3.958333,0.293061,8.781726,2.666667,3.461538,1.703407,2.631579,3.157895,3.649635,3.076923,1.666667,2.931034,4.765625,4.552846,2.553191,3.692308,0,2.833333,4.466667,0.45977,6.880734,3.076923,1.428571,5.12931,1.851852,0,3.677812,3.389831,9.318666,7.956835
71,Charles_Dickens,8.708285,1.773169,5.174341,0.271986,8.210126,9.196567,9.899512,6.331271,9.698635,10.10151,9.541816,8.708285,1.773169,8.568163,8.270174,2.930233,7.903056,2.053571,0,9.260839,9.652208,2.154976,9.223748,1.273727,0,9.223154,3.472222,0.33461,7.86802,2.833333,4.134615,1.783567,2.631579,2.105263,4.306569,6.153846,1.666667,3.793103,5.703125,2.439024,2.553191,4.461538,0,3,5,0.45977,5.917431,1.538462,1.428571,4.87069,2.592593,0,3.556231,3.389831,9.297374,8.201439
72,Charles_Dickens,8.562301,1.161939,5.168811,0.231394,8.220136,9.195797,9.905815,6.225027,9.700834,10.095129,9.605254,8.562301,1.161939,8.487547,8.166147,3.106977,7.76908,2.012987,0,9.317697,9.62133,2.306658,9.153511,1.260416,0,9.367918,3.194444,0.360213,7.030457,2.621212,5.480769,1.543086,2.105263,2.631579,5.474453,6.153846,0,5.344828,6.875,2.926829,2.553191,4.923077,0,3.333333,5.266667,0.172414,4.862385,2.307692,2.337662,5,1.481481,0,3.343465,2.542373,9.339957,8.230216
73,Charles_Dickens,8.474472,1.860209,5.146419,0.236698,8.115818,9.186643,9.882562,7.389474,9.679988,10.118839,9.535002,8.474472,1.860209,8.308266,7.926884,3.134884,7.522204,2.288961,0,9.161336,9.540962,2.377598,9.053875,1.46414,0,9.409452,2.916667,0.386411,6.040609,2.727273,5.673077,1.643287,2.105263,2.105263,5.839416,5.384615,0,5,6.71875,2.520325,3.404255,4.615385,0,3.5,5.866667,0.287356,4.40367,0.769231,2.857143,5.12931,1.851852,0,3.677812,2.881356,9.183818,8.057554
74,Charles_Dickens,8.412142,0.585789,5.254088,0.216091,7.932311,9.202112,9.762366,5.509662,9.638235,10.243478,9.501621,8.412142,0.585789,7.561064,7.216525,2.8,6.856842,1.996753,0,8.400853,9.544322,2.333471,9.068625,1.403445,0,9.481078,2.986111,0.343229,5.786802,2.348485,4.855769,1.603206,2.105263,5.263158,5.328467,4.615385,0,4.827586,7.34375,2.276423,2.340426,4.153846,0,3.833333,4.866667,0.229885,4.311927,0.769231,2.727273,4.267241,1.111111,0,3.404255,2.20339,8.417317,7.539568
75,Charles_Dickens,8.47058,0.712134,5.668104,0.230369,6.800457,9.237959,9.128491,5.526118,9.368922,10.954698,9.020059,8.47058,0.712134,4.803273,4.584634,1.813953,4.350444,1.314935,0,5.294954,9.544816,2.379669,9.057252,1.454862,0,9.406781,2.083333,0.312371,3.324873,1.636364,2.884615,1.182365,1.052632,4.210526,3.138686,3.846154,0,2.931034,4.6875,0.894309,1.276596,2.461538,0,2.833333,3.2,0.172414,2.844037,0,1.298701,2.758621,1.111111,0,2.18845,1.694915,5.315827,5.136691
76,Charles_Dickens,8.633003,0.965243,6.733963,0.22403,5.378953,9.383502,8.006369,6.142698,8.969201,12.48974,8.308808,8.633003,0.965243,2.139333,2.074602,0.744186,1.981033,0.422078,0,2.345416,9.697425,2.191951,9.260042,1.048499,0,9.355317,1.041667,0.278014,1.80203,0.651515,1.057692,0.440882,0.526316,3.157895,1.240876,2.307692,0,1.206897,2.265625,0.325203,0.212766,1.230769,0,1.166667,1.133333,0.057471,1.46789,0,0.519481,1.336207,0.37037,0,0.820669,0,2.356281,2.705036
77,Charles_Dickens,8.807566,3.00375,4.834102,0.331097,7.79515,9.103839,9.94406,4.199356,9.622119,10.056265,9.189916,8.807566,3.00375,8.855733,8.58077,1.2,8.497667,2.045455,0,9.481166,9.689508,0.853857,9.595672,1.227494,0,9.135953,4.791667,0.250078,5.583756,2.287879,5.817308,1.322645,0.526316,1.052632,5.620438,1.538462,3.333333,2.758621,4.296875,8.943089,4.255319,6,6.111111,3.166667,4.066667,0.632184,6.46789,1.538462,4.805195,6.896552,5.925926,0,3.43465,0.847458,9.602555,7.913669
78,Charles_Dickens,8.943009,1.557021,5.039986,0.388236,8.124107,9.163893,9.94304,5.122459,9.685079,10.057353,9.152625,8.943009,1.557021,8.973649,8.75613,0.92093,8.720458,1.793831,0,9.559346,9.757599,0.646672,9.717854,1.062348,0,9.090235,3.958333,0.307121,5.989848,1.924242,6.009615,1.462926,1.052632,3.684211,5.182482,0,3.333333,3.62069,4.140625,7.96748,3.191489,6.153846,5.555556,2.5,3.933333,0.45977,7.201835,1.538462,4.675325,7.758621,2.222222,0,3.465046,0.508475,9.595458,8.244604
79,Charles_Dickens,9.030393,1.007401,5.438852,0.358632,8.679112,9.270623,9.915221,5.24054,9.784369,10.085558,9.343562,9.030393,1.007401,8.901456,8.678853,1.246512,8.589493,1.899351,0.058997,9.381663,9.749929,0.882394,9.649544,1.133963,0.051979,8.993659,3.888889,0.310199,6.294416,2.136364,5.721154,1.643287,0.526316,4.210526,4.744526,0,1.666667,3.103448,3.59375,7.804878,3.404255,6,3.888889,3,3.866667,0.45977,6.788991,0.769231,3.116883,7.241379,1.481481,0,3.677812,1.525424,9.403833,8.719424
80,Charles_Dickens,9.144775,1.636957,5.71761,0.290089,9.044407,9.340362,9.891072,6.07235,9.846124,10.110138,9.571387,9.144775,1.636957,8.864156,8.647645,1.748837,8.476592,2.021104,0.058997,9.20398,9.755746,1.243196,9.562781,1.21173,0.052198,8.860438,3.333333,0.360915,6.80203,2.69697,5.288462,1.723447,0.526316,3.684211,4.525547,0.769231,0,2.586207,3.046875,5.609756,6.595745,4.923077,2.222222,2.333333,3.533333,0.574713,6.330275,0,2.467532,6.724138,2.222222,0,4.255319,1.525424,9.240596,9.007194
81,Charles_Dickens,9.227415,0.295765,5.747899,0.254402,9.053843,9.34678,9.879362,7.634056,9.847148,10.122174,9.698281,9.227415,0.295765,8.856937,8.622381,2.353488,8.353154,2.272727,0.058997,9.061834,9.73517,1.674387,9.431204,1.363698,0.05224,8.730695,3.402778,0.35379,7.030457,3.454545,4.567308,1.823647,0.526316,2.631579,3.941606,0.769231,0,1.034483,2.8125,5.609756,7.659574,4.615385,1.111111,2.666667,3.6,0.804598,5.825688,1.538462,1.818182,5.344828,4.444444,0,4.103343,1.864407,9.162527,8.978417
82,Charles_Dickens,9.153917,4.967126,5.736744,0.240955,8.994151,9.342578,9.866481,7.330722,9.836394,10.13537,9.714359,9.153917,4.967126,8.734208,8.472284,2.651163,8.152943,2.402597,0,8.969439,9.700117,1.912672,9.334494,1.461882,0,8.763105,3.194444,0.371671,7.664975,3.515152,4.230769,1.823647,0.526316,2.631579,4.379562,2.307692,0,0.689655,3.28125,4.146341,7.021277,3.846154,0.555556,1.833333,3.666667,0.45977,5.642202,1.538462,2.077922,4.741379,4.814815,0,4.224924,3.050847,9.07736,8.877698
83,Charles_Dickens,8.742338,0.866364,5.624295,0.24648,8.869397,9.315562,9.882562,7.076132,9.815819,10.118839,9.672536,8.742338,0.866364,8.504392,8.172091,2.883721,7.81123,2.345779,0,9.09737,9.609263,2.136668,9.184939,1.465879,0,9.128291,3.611111,0.31965,7.791878,3.151515,5.048077,1.523046,1.052632,2.105263,3.211679,1.538462,0,1.551724,5.15625,4.146341,3.617021,5.230769,1.111111,3.166667,3.933333,0.229885,5.779817,1.538462,2.727273,4.568966,4.074074,0,3.799392,3.728814,9.183818,8.805755
84,Charles_Dickens,8.529626,2.503062,5.40791,0.201215,8.524904,9.258483,9.8815,7.61043,9.755148,10.119926,9.678242,8.529626,2.503062,8.349176,7.974439,3.311628,7.541773,2.321429,0,9.147122,9.551164,2.49934,9.032956,1.477631,0,9.348814,3.888889,0.290738,7.436548,3.19697,5.096154,1.442886,0.526316,0.526316,4.160584,1.538462,0,2.758621,7.03125,2.520325,2.765957,5.076923,1.111111,3.166667,3.4,0.91954,5.183486,0,2.987013,4.568966,2.962963,0,3.647416,4.067797,9.176721,8.460432
85,Charles_Dickens,8.426291,1.410301,5.197067,0.214513,8.27133,9.203943,9.907912,7.93609,9.710444,10.092954,9.603643,8.426291,1.410301,8.392492,8.02348,3.748837,7.520698,2.159091,0,9.31059,9.560304,2.814708,8.961219,1.367207,0,9.466813,3.75,0.303083,6.573604,3.318182,6.490385,1.482966,1.578947,1.052632,4.525547,0,1.666667,3.793103,6.71875,3.333333,2.765957,5.230769,1.111111,3.5,3.266667,0.977011,4.770642,0,2.597403,5.172414,4.074074,0,3.43465,2.711864,9.354152,8.28777
86,Charles_Dickens,8.468553,1.197674,5.216379,0.196594,8.25788,9.207542,9.893182,6.98211,9.70713,10.108035,9.651138,8.468553,1.197674,8.351582,7.95512,3.767442,7.448442,2.394481,0,9.189765,9.525289,2.84253,8.918606,1.523692,0,9.389693,4.166667,0.271236,5.812183,3.575758,7.5,1.583166,1.578947,1.578947,4.671533,0,1.666667,3.448276,5.703125,5.203252,2.553191,4.923077,0.555556,2.833333,3.133333,1.034483,4.266055,0,2.467532,5.043103,4.814815,0,3.525836,3.220339,9.254791,8.230216
87,Charles_Dickens,8.296604,0.719594,4.775047,0.256509,7.547623,9.078768,9.888948,7.650897,9.569371,10.112313,9.371438,8.296604,0.719594,8.192757,7.747065,3.693023,7.249737,2.516234,0,9.140014,9.455987,2.840401,8.848958,1.632208,0,9.51994,4.444444,0.249262,5.304569,3.393939,8.894231,1.863727,1.578947,1.578947,4.379562,0,1.666667,3.965517,4.53125,6.747967,1.702128,5.076923,1.111111,3.333333,3.6,0.344828,3.990826,0.769231,2.337662,4.784483,5.185185,0,3.951368,3.559322,9.226402,7.510791
88,Charles_Dickens,8.132986,1.31103,4.885321,0.247173,7.707045,9.111204,9.883638,5.607678,9.601001,10.117751,9.376808,8.132986,1.31103,8.047166,7.568732,3.237209,7.142857,2.524351,0,9.1258,9.405459,2.534869,8.876245,1.667098,0,9.677104,4.652778,0.23376,5.431472,3.136364,9.086538,1.883768,0.526316,2.631579,4.452555,0,0,4.310345,6.171875,5.853659,0.638298,4.461538,0.555556,3.666667,3.8,0.45977,3.944954,0.769231,3.116883,4.267241,4.074074,0,3.951368,3.728814,9.190916,7.654676
89,Charles_Dickens,8.17383,1.299243,5.043935,0.235053,7.948055,9.157173,9.880438,5.268352,9.647905,10.121014,9.445617,8.17383,1.299243,8.067621,7.582107,3.413953,7.127804,2.581169,0,9.132907,9.398197,2.66649,8.835071,1.700299,0,9.660067,4.305556,0.253414,5.482234,3.030303,8.75,1.943888,1.052632,3.684211,5.255474,0,0,4.827586,7.03125,4.878049,0.851064,2.923077,1.111111,2.666667,4.066667,0.45977,4.174312,0.769231,2.987013,4.051724,2.592593,0,4.133739,3.389831,9.169624,7.884892
90,Charles_Dickens,8.323665,1.900513,5.253922,0.219964,8.323671,9.218184,9.895292,6.921578,9.719391,10.10586,9.594278,8.323665,1.900513,8.254121,7.825829,3.255814,7.400271,2.37013,0,9.253731,9.481121,2.485514,8.965547,1.526004,0,9.566716,4.305556,0.259284,6.751269,2.80303,7.115385,1.763527,1.052632,4.210526,4.817518,0,0,4.482759,7.8125,3.739837,1.489362,2.307692,1.111111,2.166667,4,0.287356,5,0,3.896104,4.396552,2.222222,0,3.677812,3.728814,9.268985,8.302158
91,Charles_Dickens,8.643482,0.1738,5.662801,0.210484,8.95771,9.326391,9.891072,6.596784,9.831393,10.110138,9.730671,8.643482,0.1738,8.480327,8.088869,3.413953,7.641126,2.491883,0,9.225302,9.538393,2.53672,9.010412,1.5616,0,9.282935,4.444444,0.258017,7.13198,3.090909,7.019231,1.623246,2.631579,2.631579,4.160584,0,0,4.137931,5.859375,4.796748,2.12766,3.076923,2.222222,2.333333,3.8,0.114943,4.862385,0,3.766234,4.439655,2.222222,0,3.799392,3.898305,9.240596,8.920863
